Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Store,Payment Method
260856,AAA Batteries (4-pack),1,2.99,10/25/19 13:51,"753 Cedar St, Austin, TX 73301",Amazon,Cash
260857,USB-C Charging Cable,1,11.95,10/20/19 13:56,"265 Sunset St, Boston, MA 02215",Walmart,Cash
260858,27in 4K Gaming Monitor,1,389.99,10/25/19 14:51,"946 12th St, Los Angeles, CA 90001",Walmart,Credit
260859,AA Batteries (4-pack),1,3.84,10/19/19 12:40,"907 North St, San Francisco, CA 94016",Walmart,Cash
260860,Bose SoundSport Headphones,1,99.99,10/25/19 21:57,"285 12th St, Los Angeles, CA 90001",Walmart,Credit
260861,USB-C Charging Cable,1,11.95,10/12/19 20:52,"599 Pine St, Portland, OR 97035",Walmart,Credit
260862,AA Batteries (4-pack),2,3.84,10/22/19 19:35,"352 12th St, San Francisco, CA 94016",Target,Cash
260863,27in FHD Monitor,1,149.99,10/28/19 02:18,"101 North St, New York City, NY 10001",Amazon,Cash
260864,27in 4K Gaming Monitor,1,389.99,10/24/19 16:39,"582 5th St, Austin, TX 73301",eBay,Credit
260865,Lightning Charging Cable,1,14.95,10/03/19 17:20,"740 Highland St, Seattle, WA 98101",Amazon,Credit
260866,ThinkPad Laptop,1,999.99,10/22/19 11:38,"611 Dogwood St, San Francisco, CA 94016",Walmart,Credit
260867,USB-C Charging Cable,1,11.95,10/04/19 11:33,"163 13th St, Los Angeles, CA 90001",Amazon,Cash
260868,ThinkPad Laptop,1,999.99,10/10/19 17:22,"759 Cherry St, Boston, MA 02215",eBay,Cash
260869,AA Batteries (4-pack),1,3.84,10/05/19 23:44,"547 Maple St, San Francisco, CA 94016",Target,Cash
260870,ThinkPad Laptop,1,999.99,10/07/19 12:16,"614 Sunset St, New York City, NY 10001",Amazon,Cash
260871,Macbook Pro Laptop,1,1700,10/23/19 12:44,"162 Spruce St, Los Angeles, CA 90001",Walmart,Credit
260872,AA Batteries (4-pack),1,3.84,10/26/19 20:43,"630 Spruce St, New York City, NY 10001",Amazon,Cash
260873,Macbook Pro Laptop,1,1700,10/16/19 03:30,"166 14th St, San Francisco, CA 94016",Target,Credit
260874,Lightning Charging Cable,2,14.95,10/29/19 16:45,"173 Walnut St, New York City, NY 10001",Target,Credit
260875,27in FHD Monitor,1,149.99,10/12/19 00:07,"265 Hill St, New York City, NY 10001",eBay,Cash
260876,AA Batteries (4-pack),1,3.84,10/09/19 10:04,"910 2nd St, San Francisco, CA 94016",Target,Cash
260877,AA Batteries (4-pack),1,3.84,10/06/19 15:50,"781 Walnut St, Seattle, WA 98101",eBay,Cash
260878,Apple Airpods Headphones,1,150,10/30/19 13:29,"718 Washington St, New York City, NY 10001",Walmart,Credit
260879,AA Batteries (4-pack),1,3.84,10/19/19 13:16,"477 Adams St, Dallas, TX 75001",Walmart,Credit
260880,AA Batteries (4-pack),1,3.84,10/25/19 14:56,"704 Walnut St, Portland, OR 97035",Target,Cash
260881,Flatscreen TV,1,300,10/10/19 10:34,"690 Maple St, Portland, OR 97035",Walmart,Cash
260882,iPhone,1,700,10/06/19 20:49,"386 Johnson St, New York City, NY 10001",Amazon,Cash
260883,Flatscreen TV,1,300,10/16/19 13:27,"290 Hill St, Seattle, WA 98101",Target,Credit
,,,,,,,
260884,USB-C Charging Cable,1,11.95,10/31/19 11:07,"193 12th St, San Francisco, CA 94016",Walmart,Credit
260885,Lightning Charging Cable,1,14.95,10/15/19 21:30,"964 North St, New York City, NY 10001",eBay,Credit
260886,Apple Airpods Headphones,1,150,10/24/19 03:46,"495 Hickory St, San Francisco, CA 94016",Target,Cash
260887,iPhone,1,700,10/24/19 22:29,"349 11th St, Los Angeles, CA 90001",Target,Credit
260888,AAA Batteries (4-pack),2,2.99,10/12/19 14:51,"333 Hickory St, Boston, MA 02215",Target,Cash
260889,AAA Batteries (4-pack),1,2.99,10/02/19 07:58,"926 Elm St, Los Angeles, CA 90001",Walmart,Credit
260890,34in Ultrawide Monitor,1,379.99,10/09/19 17:45,"85 Madison St, Austin, TX 73301",eBay,Credit
260891,AAA Batteries (4-pack),1,2.99,10/24/19 09:58,"714 Wilson St, Portland, OR 97035",Amazon,Credit
260892,USB-C Charging Cable,1,11.95,10/01/19 15:07,"673 Jefferson St, San Francisco, CA 94016",Target,Cash
260893,27in FHD Monitor,1,149.99,10/18/19 03:11,"388 9th St, New York City, NY 10001",Target,Credit
260894,iPhone,1,700,10/17/19 05:30,"930 Elm St, Los Angeles, CA 90001",eBay,Cash
260895,AA Batteries (4-pack),1,3.84,10/27/19 07:51,"440 Jefferson St, Austin, TX 73301",Walmart,Credit
260896,Google Phone,1,600,10/15/19 11:12,"923 Hill St, New York City, NY 10001",Amazon,Credit
260896,Wired Headphones,1,11.99,10/15/19 11:12,"923 Hill St, New York City, NY 10001",Amazon,Credit
260897,AA Batteries (4-pack),1,3.84,10/02/19 18:21,"419 Washington St, San Francisco, CA 94016",Walmart,Cash
260898,iPhone,1,700,10/04/19 09:16,"543 Johnson St, Los Angeles, CA 90001",eBay,Credit
260898,Lightning Charging Cable,1,14.95,10/04/19 09:16,"543 Johnson St, Los Angeles, CA 90001",eBay,Credit
260899,Apple Airpods Headphones,1,150,10/12/19 00:24,"713 9th St, New York City, NY 10001",eBay,Cash
260900,Lightning Charging Cable,1,14.95,10/05/19 22:35,"769 Pine St, Seattle, WA 98101",Target,Cash
260901,AAA Batteries (4-pack),1,2.99,10/22/19 13:20,"657 Johnson St, Atlanta, GA 30301",Target,Cash
260902,Lightning Charging Cable,1,14.95,10/30/19 18:52,"597 Lincoln St, Austin, TX 73301",Target,Cash
260903,Wired Headphones,1,11.99,10/16/19 17:31,"665 Jackson St, Austin, TX 73301",Amazon,Credit
260904,Flatscreen TV,1,300,10/30/19 18:16,"607 Johnson St, New York City, NY 10001",Walmart,Cash
260905,AA Batteries (4-pack),2,3.84,10/06/19 12:34,"247 West St, Dallas, TX 75001",eBay,Credit
260906,AAA Batteries (4-pack),1,2.99,10/28/19 15:18,"536 2nd St, Dallas, TX 75001",Walmart,Credit
260907,27in FHD Monitor,1,149.99,10/26/19 16:30,"185 Lakeview St, San Francisco, CA 94016",Target,Credit
260908,27in 4K Gaming Monitor,1,389.99,10/04/19 08:05,"168 Adams St, San Francisco, CA 94016",Walmart,Cash
260909,AAA Batteries (4-pack),1,2.99,10/07/19 21:43,"550 Jackson St, San Francisco, CA 94016",Walmart,Credit
260909,20in Monitor,1,109.99,10/07/19 21:43,"550 Jackson St, San Francisco, CA 94016",Walmart,Credit
260910,27in FHD Monitor,1,149.99,10/29/19 12:25,"366 Forest St, San Francisco, CA 94016",Walmart,Cash
260911,Bose SoundSport Headphones,1,99.99,10/25/19 09:57,"433 Hickory St, San Francisco, CA 94016",Target,Cash
260912,AAA Batteries (4-pack),1,2.99,10/18/19 10:33,"639 11th St, Los Angeles, CA 90001",Walmart,Credit
260913,USB-C Charging Cable,1,11.95,10/27/19 13:09,"521 Meadow St, Boston, MA 02215",Walmart,Credit
260914,Bose SoundSport Headphones,1,99.99,10/11/19 22:10,"706 Lakeview St, Los Angeles, CA 90001",eBay,Credit
260915,Vareebadd Phone,1,400,10/27/19 22:52,"100 Johnson St, Atlanta, GA 30301",Target,Credit
260915,USB-C Charging Cable,1,11.95,10/27/19 22:52,"100 Johnson St, Atlanta, GA 30301",Target,Credit
260916,Lightning Charging Cable,1,14.95,10/08/19 15:55,"754 South St, Los Angeles, CA 90001",Amazon,Cash
260917,AAA Batteries (4-pack),2,2.99,10/24/19 13:33,"742 Hill St, Los Angeles, CA 90001",eBay,Credit
260918,Wired Headphones,1,11.99,10/23/19 16:37,"839 5th St, New York City, NY 10001",Target,Cash
260919,Bose SoundSport Headphones,1,99.99,10/11/19 16:36,"121 9th St, Dallas, TX 75001",eBay,Cash
260920,Wired Headphones,1,11.99,10/20/19 20:06,"190 West St, Boston, MA 02215",Walmart,Credit
260921,Wired Headphones,1,11.99,10/07/19 09:09,"273 River St, Seattle, WA 98101",Target,Credit
260922,Wired Headphones,1,11.99,10/20/19 21:07,"68 River St, Seattle, WA 98101",Walmart,Credit
260923,Macbook Pro Laptop,1,1700,10/22/19 17:48,"101 Adams St, Boston, MA 02215",eBay,Credit
260924,Macbook Pro Laptop,1,1700,10/14/19 16:39,"935 Forest St, Boston, MA 02215",Walmart,Cash
260925,Macbook Pro Laptop,1,1700,10/19/19 21:11,"822 North St, Los Angeles, CA 90001",Walmart,Credit
260926,USB-C Charging Cable,1,11.95,10/06/19 08:02,"123 West St, Portland, OR 97035",eBay,Cash
260927,Lightning Charging Cable,1,14.95,10/06/19 13:49,"332 Hickory St, Seattle, WA 98101",Amazon,Cash
260928,USB-C Charging Cable,1,11.95,10/02/19 11:05,"153 Hill St, Boston, MA 02215",Target,Credit
260929,Wired Headphones,1,11.99,10/04/19 17:48,"934 Willow St, Portland, OR 97035",Target,Cash
260930,AAA Batteries (4-pack),1,2.99,10/18/19 13:26,"733 Sunset St, Seattle, WA 98101",Walmart,Credit
260931,AA Batteries (4-pack),1,3.84,10/30/19 13:07,"273 7th St, Los Angeles, CA 90001",Amazon,Credit
260932,27in FHD Monitor,1,149.99,10/30/19 13:27,"176 Hickory St, Atlanta, GA 30301",Target,Cash
260933,27in 4K Gaming Monitor,1,389.99,10/29/19 13:59,"850 Cherry St, Austin, TX 73301",Target,Credit
260934,USB-C Charging Cable,1,11.95,10/31/19 00:46,"966 Center St, San Francisco, CA 94016",eBay,Cash
260935,Apple Airpods Headphones,1,150,10/12/19 09:36,"292 Elm St, Austin, TX 73301",Walmart,Credit
260936,USB-C Charging Cable,1,11.95,10/06/19 10:43,"358 12th St, Atlanta, GA 30301",Amazon,Credit
260937,iPhone,1,700,10/04/19 14:16,"245 Maple St, San Francisco, CA 94016",Walmart,Credit
260938,Google Phone,1,600,10/29/19 14:14,"218 1st St, Los Angeles, CA 90001",Target,Credit
260939,Wired Headphones,1,11.99,10/13/19 18:14,"190 Cherry St, Los Angeles, CA 90001",Amazon,Cash
260940,USB-C Charging Cable,1,11.95,10/30/19 18:14,"316 Center St, New York City, NY 10001",eBay,Cash
260941,34in Ultrawide Monitor,1,379.99,10/06/19 11:07,"693 Highland St, Los Angeles, CA 90001",eBay,Credit
260942,USB-C Charging Cable,1,11.95,10/14/19 11:50,"692 10th St, Los Angeles, CA 90001",eBay,Cash
260943,USB-C Charging Cable,1,11.95,10/17/19 19:30,"892 Main St, Portland, OR 97035",eBay,Cash
260944,AAA Batteries (4-pack),1,2.99,10/22/19 17:24,"45 West St, Boston, MA 02215",Amazon,Credit
260945,Bose SoundSport Headphones,1,99.99,10/25/19 20:24,"534 Highland St, San Francisco, CA 94016",Target,Cash
260946,Lightning Charging Cable,1,14.95,10/21/19 12:02,"253 Elm St, Seattle, WA 98101",Amazon,Credit
260947,Wired Headphones,1,11.99,10/26/19 11:45,"430 Sunset St, Austin, TX 73301",Amazon,Cash
260948,Apple Airpods Headphones,1,150,10/15/19 19:18,"185 Elm St, Los Angeles, CA 90001",Target,Credit
260949,USB-C Charging Cable,2,11.95,10/25/19 00:53,"562 Washington St, New York City, NY 10001",Target,Credit
260950,Bose SoundSport Headphones,1,99.99,10/07/19 16:42,"523 Washington St, San Francisco, CA 94016",eBay,Credit
260951,USB-C Charging Cable,1,11.95,10/05/19 15:24,"503 5th St, New York City, NY 10001",Walmart,Credit
260952,AAA Batteries (4-pack),2,2.99,10/12/19 11:22,"372 Madison St, Atlanta, GA 30301",eBay,Credit
260953,USB-C Charging Cable,1,11.95,10/05/19 10:57,"123 Hill St, Los Angeles, CA 90001",eBay,Credit
260954,Lightning Charging Cable,1,14.95,10/15/19 19:46,"873 Willow St, Dallas, TX 75001",Walmart,Credit
260955,AAA Batteries (4-pack),1,2.99,10/21/19 21:33,"320 Madison St, New York City, NY 10001",Amazon,Cash
260956,Lightning Charging Cable,1,14.95,10/23/19 12:40,"298 Meadow St, Seattle, WA 98101",eBay,Cash
260957,34in Ultrawide Monitor,1,379.99,10/02/19 09:56,"43 Highland St, Dallas, TX 75001",Amazon,Cash
260958,AAA Batteries (4-pack),1,2.99,10/30/19 10:31,"899 Adams St, Austin, TX 73301",Amazon,Cash
260959,Bose SoundSport Headphones,1,99.99,10/29/19 14:38,"753 10th St, Los Angeles, CA 90001",Amazon,Credit
260960,USB-C Charging Cable,1,11.95,10/21/19 16:29,"898 Forest St, San Francisco, CA 94016",Walmart,Cash
260961,Bose SoundSport Headphones,1,99.99,10/23/19 07:47,"883 5th St, San Francisco, CA 94016",Walmart,Cash
260962,USB-C Charging Cable,1,11.95,10/28/19 19:18,"660 West St, Dallas, TX 75001",Amazon,Cash
260963,AAA Batteries (4-pack),1,2.99,10/21/19 13:38,"220 Pine St, San Francisco, CA 94016",Amazon,Cash
260964,Lightning Charging Cable,1,14.95,10/29/19 13:44,"257 Center St, Atlanta, GA 30301",Target,Cash
260965,Lightning Charging Cable,1,14.95,10/22/19 22:04,"211 Main St, New York City, NY 10001",Amazon,Cash
260966,20in Monitor,1,109.99,10/17/19 17:06,"606 Jackson St, Austin, TX 73301",Amazon,Credit
260967,USB-C Charging Cable,1,11.95,10/13/19 12:44,"569 Washington St, New York City, NY 10001",Amazon,Cash
260968,AA Batteries (4-pack),2,3.84,10/01/19 08:52,"381 Lakeview St, Seattle, WA 98101",Target,Credit
260969,ThinkPad Laptop,1,999.99,10/24/19 17:17,"175 Dogwood St, Portland, ME 04101",Walmart,Cash
260970,Google Phone,1,600,10/21/19 19:33,"214 10th St, Los Angeles, CA 90001",Amazon,Cash
260971,USB-C Charging Cable,1,11.95,10/28/19 06:56,"715 Maple St, Los Angeles, CA 90001",Amazon,Cash
260972,Bose SoundSport Headphones,1,99.99,10/15/19 18:25,"25 5th St, New York City, NY 10001",Amazon,Credit
260973,AAA Batteries (4-pack),1,2.99,10/05/19 10:57,"38 Highland St, Seattle, WA 98101",Amazon,Cash
260974,USB-C Charging Cable,1,11.95,10/15/19 22:59,"659 Spruce St, New York City, NY 10001",Target,Cash
260975,Wired Headphones,2,11.99,10/11/19 10:57,"106 Washington St, San Francisco, CA 94016",eBay,Credit
260976,Wired Headphones,1,11.99,10/24/19 14:33,"317 Walnut St, Atlanta, GA 30301",Amazon,Cash
260977,iPhone,1,700,10/09/19 17:39,"657 14th St, Los Angeles, CA 90001",Walmart,Cash
260978,AA Batteries (4-pack),1,3.84,10/09/19 21:16,"856 Wilson St, Dallas, TX 75001",Walmart,Cash
260979,Flatscreen TV,1,300,10/11/19 22:30,"726 Main St, San Francisco, CA 94016",Amazon,Cash
260980,Apple Airpods Headphones,1,150,10/11/19 13:56,"774 Pine St, San Francisco, CA 94016",Target,Cash
260981,Bose SoundSport Headphones,1,99.99,10/12/19 17:06,"86 Madison St, Atlanta, GA 30301",Amazon,Cash
260982,34in Ultrawide Monitor,1,379.99,10/18/19 20:39,"627 Maple St, Atlanta, GA 30301",Amazon,Credit
260983,20in Monitor,1,109.99,10/06/19 19:52,"796 Cherry St, San Francisco, CA 94016",eBay,Credit
260984,34in Ultrawide Monitor,1,379.99,10/10/19 21:34,"879 8th St, Seattle, WA 98101",eBay,Credit
260985,34in Ultrawide Monitor,1,379.99,10/13/19 12:39,"506 Johnson St, Dallas, TX 75001",Target,Cash
260986,Macbook Pro Laptop,1,1700,10/09/19 16:27,"110 Hill St, Los Angeles, CA 90001",eBay,Cash
260987,20in Monitor,1,109.99,10/24/19 18:29,"909 Park St, San Francisco, CA 94016",Amazon,Cash
260988,AAA Batteries (4-pack),2,2.99,10/07/19 23:04,"783 Cherry St, Dallas, TX 75001",Walmart,Cash
260989,34in Ultrawide Monitor,1,379.99,10/26/19 10:28,"39 Elm St, New York City, NY 10001",Target,Cash
260990,27in FHD Monitor,1,149.99,10/06/19 12:36,"677 Chestnut St, San Francisco, CA 94016",Walmart,Cash
260991,USB-C Charging Cable,1,11.95,10/12/19 11:48,"240 Forest St, Los Angeles, CA 90001",eBay,Credit
260992,Wired Headphones,1,11.99,10/20/19 10:55,"664 Cedar St, Dallas, TX 75001",Amazon,Cash
260993,USB-C Charging Cable,1,11.95,10/25/19 10:11,"266 West St, Atlanta, GA 30301",Target,Cash
260994,Google Phone,1,600,10/07/19 20:40,"421 Church St, Los Angeles, CA 90001",Amazon,Cash
260994,USB-C Charging Cable,1,11.95,10/07/19 20:40,"421 Church St, Los Angeles, CA 90001",Amazon,Cash
260995,27in 4K Gaming Monitor,1,389.99,10/22/19 08:50,"61 Forest St, Boston, MA 02215",Target,Cash
260995,Bose SoundSport Headphones,1,99.99,10/22/19 08:50,"61 Forest St, Boston, MA 02215",Target,Cash
260996,Wired Headphones,1,11.99,10/27/19 09:00,"849 South St, Los Angeles, CA 90001",eBay,Credit
260997,Apple Airpods Headphones,1,150,10/15/19 08:27,"533 North St, San Francisco, CA 94016",Walmart,Cash
260998,Flatscreen TV,1,300,10/25/19 09:25,"549 South St, Boston, MA 02215",Walmart,Credit
260999,Wired Headphones,1,11.99,10/13/19 22:45,"308 14th St, San Francisco, CA 94016",eBay,Credit
260999,Macbook Pro Laptop,1,1700,10/13/19 22:45,"308 14th St, San Francisco, CA 94016",eBay,Credit
261000,AA Batteries (4-pack),1,3.84,10/28/19 12:59,"363 10th St, San Francisco, CA 94016",eBay,Credit
261001,USB-C Charging Cable,1,11.95,10/19/19 23:17,"774 Spruce St, San Francisco, CA 94016",Amazon,Credit
261002,iPhone,1,700,10/22/19 00:41,"895 Willow St, New York City, NY 10001",eBay,Credit
261003,ThinkPad Laptop,1,999.99,10/12/19 22:30,"735 Spruce St, Seattle, WA 98101",eBay,Credit
261004,AAA Batteries (4-pack),1,2.99,10/23/19 17:34,"484 Sunset St, Los Angeles, CA 90001",Amazon,Credit
261005,34in Ultrawide Monitor,1,379.99,10/01/19 20:18,"67 Sunset St, Los Angeles, CA 90001",Walmart,Credit
261006,20in Monitor,1,109.99,10/22/19 01:21,"778 Willow St, Atlanta, GA 30301",Target,Credit
261007,AA Batteries (4-pack),1,3.84,10/02/19 16:29,"922 4th St, San Francisco, CA 94016",Target,Cash
261008,AAA Batteries (4-pack),1,2.99,10/03/19 09:55,"627 9th St, Austin, TX 73301",Amazon,Credit
261009,Apple Airpods Headphones,1,150,10/03/19 20:24,"589 12th St, Seattle, WA 98101",Amazon,Cash
261010,Bose SoundSport Headphones,1,99.99,10/08/19 16:38,"510 Madison St, New York City, NY 10001",Amazon,Cash
261011,Bose SoundSport Headphones,1,99.99,10/19/19 17:36,"272 1st St, Austin, TX 73301",Amazon,Credit
261012,34in Ultrawide Monitor,1,379.99,10/19/19 18:39,"42 12th St, Seattle, WA 98101",Walmart,Credit
261013,20in Monitor,1,109.99,10/06/19 07:09,"266 11th St, Dallas, TX 75001",eBay,Credit
261014,Lightning Charging Cable,1,14.95,10/11/19 07:54,"792 4th St, Portland, OR 97035",eBay,Cash
261015,27in 4K Gaming Monitor,1,389.99,10/05/19 16:22,"953 Elm St, New York City, NY 10001",Amazon,Cash
261016,34in Ultrawide Monitor,1,379.99,10/17/19 21:01,"442 Elm St, Los Angeles, CA 90001",eBay,Credit
261017,iPhone,1,700,10/31/19 15:07,"584 Maple St, San Francisco, CA 94016",Target,Credit
261018,Wired Headphones,1,11.99,10/09/19 08:38,"665 2nd St, Los Angeles, CA 90001",eBay,Credit
261019,Bose SoundSport Headphones,1,99.99,10/15/19 14:40,"839 1st St, Dallas, TX 75001",Target,Cash
261020,Flatscreen TV,1,300,10/09/19 20:18,"74 13th St, Seattle, WA 98101",Walmart,Cash
261021,AAA Batteries (4-pack),2,2.99,10/15/19 16:42,"14 Meadow St, San Francisco, CA 94016",Walmart,Credit
261022,Flatscreen TV,1,300,10/25/19 10:58,"314 Walnut St, San Francisco, CA 94016",Target,Cash
261023,ThinkPad Laptop,1,999.99,10/23/19 17:55,"445 Lakeview St, Dallas, TX 75001",Amazon,Credit
261024,USB-C Charging Cable,1,11.95,10/29/19 10:57,"202 Meadow St, Austin, TX 73301",Target,Cash
261025,Bose SoundSport Headphones,1,99.99,10/21/19 10:40,"822 Meadow St, Austin, TX 73301",Target,Credit
261026,Apple Airpods Headphones,1,150,10/11/19 21:40,"940 7th St, Dallas, TX 75001",Target,Credit
261027,Wired Headphones,1,11.99,10/19/19 14:58,"8 9th St, Boston, MA 02215",Target,Cash
261028,27in FHD Monitor,1,149.99,10/17/19 15:46,"971 14th St, Atlanta, GA 30301",Amazon,Cash
261029,Google Phone,1,600,10/16/19 13:56,"193 Washington St, Atlanta, GA 30301",Amazon,Credit
261030,ThinkPad Laptop,1,999.99,10/18/19 16:36,"445 Cedar St, Austin, TX 73301",Walmart,Cash
261031,USB-C Charging Cable,2,11.95,10/16/19 05:58,"910 12th St, Boston, MA 02215",Target,Credit
261032,AAA Batteries (4-pack),1,2.99,10/25/19 17:57,"763 Dogwood St, Dallas, TX 75001",Amazon,Cash
261033,34in Ultrawide Monitor,1,379.99,10/26/19 19:42,"330 Willow St, Boston, MA 02215",Amazon,Cash
261034,AA Batteries (4-pack),1,3.84,10/21/19 18:57,"785 Jackson St, Atlanta, GA 30301",Walmart,Cash
261035,Bose SoundSport Headphones,1,99.99,10/23/19 09:57,"24 6th St, San Francisco, CA 94016",Amazon,Cash
261036,USB-C Charging Cable,1,11.95,10/29/19 09:58,"299 Pine St, Seattle, WA 98101",eBay,Credit
261037,USB-C Charging Cable,1,11.95,10/31/19 21:27,"418 1st St, San Francisco, CA 94016",Amazon,Credit
261038,USB-C Charging Cable,1,11.95,10/04/19 17:18,"891 Elm St, Atlanta, GA 30301",eBay,Cash
261039,LG Washing Machine,1,600.0,10/11/19 07:21,"910 Jackson St, Dallas, TX 75001",Target,Credit
261040,27in FHD Monitor,1,149.99,10/11/19 10:21,"223 Dogwood St, New York City, NY 10001",Amazon,Credit
261041,USB-C Charging Cable,1,11.95,10/12/19 11:21,"441 Lincoln St, Los Angeles, CA 90001",Target,Cash
261042,ThinkPad Laptop,1,999.99,10/20/19 14:10,"717 Chestnut St, Austin, TX 73301",Walmart,Credit
261043,AAA Batteries (4-pack),1,2.99,10/29/19 18:41,"408 Spruce St, Boston, MA 02215",eBay,Credit
261044,AA Batteries (4-pack),1,3.84,10/07/19 10:39,"490 North St, Boston, MA 02215",Walmart,Credit
261045,Lightning Charging Cable,1,14.95,10/26/19 18:55,"374 Dogwood St, San Francisco, CA 94016",Walmart,Cash
261046,Wired Headphones,2,11.99,10/14/19 11:03,"906 Jefferson St, Boston, MA 02215",Walmart,Cash
261047,Macbook Pro Laptop,1,1700,10/20/19 20:13,"403 5th St, Portland, ME 04101",Amazon,Cash
261048,AA Batteries (4-pack),1,3.84,10/31/19 13:42,"346 Dogwood St, San Francisco, CA 94016",Walmart,Cash
261049,27in 4K Gaming Monitor,1,389.99,10/27/19 15:28,"811 Walnut St, New York City, NY 10001",Walmart,Cash
261050,Wired Headphones,1,11.99,10/02/19 18:00,"533 Cedar St, Portland, OR 97035",Amazon,Credit
261051,Wired Headphones,1,11.99,10/25/19 19:36,"821 Hickory St, Dallas, TX 75001",Target,Credit
261052,Flatscreen TV,1,300,10/07/19 21:51,"597 Cherry St, New York City, NY 10001",Walmart,Credit
261053,Lightning Charging Cable,1,14.95,10/10/19 10:28,"992 South St, New York City, NY 10001",Walmart,Cash
261054,iPhone,1,700,10/02/19 11:14,"992 Cherry St, Atlanta, GA 30301",Amazon,Credit
261055,Macbook Pro Laptop,1,1700,10/14/19 21:37,"243 Dogwood St, Los Angeles, CA 90001",Amazon,Credit
261056,Lightning Charging Cable,1,14.95,10/22/19 08:41,"188 Sunset St, Los Angeles, CA 90001",Amazon,Cash
261057,34in Ultrawide Monitor,1,379.99,10/27/19 17:13,"526 1st St, San Francisco, CA 94016",Amazon,Credit
261058,LG Washing Machine,1,600.0,10/13/19 13:26,"419 9th St, Boston, MA 02215",Target,Credit
261059,AAA Batteries (4-pack),1,2.99,10/15/19 18:59,"975 2nd St, Dallas, TX 75001",eBay,Cash
261060,Wired Headphones,1,11.99,10/22/19 23:16,"951 Jackson St, Los Angeles, CA 90001",Target,Credit
261061,Flatscreen TV,1,300,10/07/19 12:55,"214 6th St, Boston, MA 02215",Walmart,Credit
261062,AAA Batteries (4-pack),2,2.99,10/09/19 11:31,"81 Center St, Dallas, TX 75001",Target,Cash
261063,iPhone,1,700,10/03/19 14:20,"455 Pine St, Atlanta, GA 30301",eBay,Credit
261064,USB-C Charging Cable,1,11.95,10/10/19 19:29,"230 14th St, Portland, OR 97035",eBay,Credit
261065,ThinkPad Laptop,1,999.99,10/21/19 21:55,"81 Spruce St, Boston, MA 02215",Target,Credit
261066,AAA Batteries (4-pack),1,2.99,10/30/19 07:22,"141 Cedar St, San Francisco, CA 94016",eBay,Credit
261067,USB-C Charging Cable,1,11.95,10/19/19 15:39,"807 10th St, Atlanta, GA 30301",Walmart,Cash
261068,USB-C Charging Cable,1,11.95,10/03/19 23:27,"370 Chestnut St, San Francisco, CA 94016",Target,Cash
261069,Lightning Charging Cable,1,14.95,10/07/19 17:04,"209 Wilson St, Los Angeles, CA 90001",Target,Credit
261070,AA Batteries (4-pack),1,3.84,10/22/19 20:14,"499 5th St, Los Angeles, CA 90001",Walmart,Cash
261071,34in Ultrawide Monitor,1,379.99,10/02/19 16:52,"49 Dogwood St, Portland, OR 97035",Target,Credit
261072,ThinkPad Laptop,1,999.99,10/02/19 17:29,"881 13th St, Los Angeles, CA 90001",Amazon,Credit
261073,Wired Headphones,1,11.99,10/31/19 09:19,"625 North St, New York City, NY 10001",Target,Cash
261074,Lightning Charging Cable,1,14.95,10/20/19 10:22,"785 Lake St, Boston, MA 02215",Target,Cash
261075,Wired Headphones,1,11.99,10/15/19 20:22,"287 Chestnut St, Austin, TX 73301",eBay,Cash
261076,27in 4K Gaming Monitor,1,389.99,10/27/19 20:03,"861 Main St, Atlanta, GA 30301",Target,Cash
261077,34in Ultrawide Monitor,1,379.99,10/24/19 13:28,"807 Lincoln St, New York City, NY 10001",Walmart,Cash
261078,USB-C Charging Cable,1,11.95,10/31/19 20:33,"855 12th St, Boston, MA 02215",Target,Credit
261079,USB-C Charging Cable,2,11.95,10/04/19 18:15,"272 6th St, Los Angeles, CA 90001",Target,Cash
261080,AA Batteries (4-pack),1,3.84,10/18/19 18:21,"708 Highland St, Portland, OR 97035",Amazon,Credit
261081,Lightning Charging Cable,1,14.95,10/13/19 20:29,"170 Walnut St, New York City, NY 10001",Target,Cash
261082,Google Phone,1,600,10/14/19 17:14,"186 14th St, Portland, OR 97035",eBay,Credit
261083,AA Batteries (4-pack),1,3.84,10/28/19 17:45,"324 Adams St, Los Angeles, CA 90001",Amazon,Credit
261084,Bose SoundSport Headphones,1,99.99,10/01/19 14:10,"936 7th St, New York City, NY 10001",eBay,Credit
261085,AA Batteries (4-pack),1,3.84,10/19/19 20:54,"918 South St, New York City, NY 10001",Walmart,Cash
261086,AA Batteries (4-pack),4,3.84,10/02/19 11:58,"814 Hill St, San Francisco, CA 94016",eBay,Credit
261087,USB-C Charging Cable,1,11.95,10/05/19 13:04,"649 Jackson St, Los Angeles, CA 90001",Amazon,Cash
261088,AA Batteries (4-pack),1,3.84,10/23/19 13:43,"972 Ridge St, Boston, MA 02215",Walmart,Cash
261089,AA Batteries (4-pack),1,3.84,10/27/19 18:20,"962 Spruce St, Boston, MA 02215",Target,Cash
261090,USB-C Charging Cable,1,11.95,10/19/19 20:50,"53 Spruce St, San Francisco, CA 94016",eBay,Cash
261091,AAA Batteries (4-pack),1,2.99,10/25/19 10:26,"158 6th St, San Francisco, CA 94016",eBay,Credit
261092,iPhone,1,700,10/14/19 11:13,"472 Lincoln St, San Francisco, CA 94016",eBay,Credit
